t_id,SourcePort,Destination Port,NATSourcePort,NATDestinationPort,Action,Bytes,BytesSent,BytesReceived,Packets,ElapsedTime,pkts_sent,pkts_received
61505,49567,443,12074,443,allow,6260,3089,3171,27,142,13,14
61506,52128,443,43146,443,allow,16113,2152,13961,35,20,18,17
61507,54971,443,20430,443,allow,13124,8442,4682,40,43,24,16
61508,55926,53,47769,53,allow,184,94,90,2,29,1,1
61509,65074,53,7213,53,allow,227,94,133,2,29,1,1
61510,57046,53,24095,53,allow,234,94,140,2,29,1,1
61511,65330,53,59699,53,allow,766,102,664,2,29,1,1
61512,53110,8830,31632,8830,allow,70,70,0,2,8,2,0
61513,58478,53,13215,53,allow,332,102,230,2,29,1,1
61514,53552,8999,58202,8999,allow,70,70,0,2,7,2,0
61515,51880,8000,41455,8000,allow,172,94,78,2,29,1,1
61516,49722,53,29083,53,allow,215,94,121,2,30,1,1
61517,49477,53,25866,53,allow,183,86,97,2,30,1,1
61518,61680,443,50542,443,allow,12015,3771,8244,41,18,23,18
61519,56950,53,15623,53,allow,363,109,254,4,46,2,2
61520,53529,17130,52813,17130,allow,492,306,186,8,15,5,3
61521,37202,53,37202,53,allow,216,90,126,2,30,1,1
61522,26900,443,4352,443,allow,24703,16382,8321,49,21,28,21
61523,57902,443,28629,443,allow,20509,7660,12849,54,131,28,26
61524,49930,53,51940,53,allow,258,110,148,2,30,1,1
61525,38009,443,41561,443,allow,130,70,60,3,5,2,1
61526,56424,80,11869,80,allow,17135,1507,15628,24,22,9,15
61527,57344,53,21861,53,allow,177,94,83,2,30,1,1
61528,54761,443,53919,443,allow,103367,3730,99637,117,170,42,75
61529,65405,53,15243,53,allow,210,102,108,2,30,1,1
61530,53108,80,57072,80,allow,1797,1070,727,10,15,5,5
61531,52492,443,60482,443,allow,33131,9092,24039,41,15,19,22
61532,46342,53,46342,53,allow,220,90,130,2,30,1,1
61533,50903,80,4352,80,allow,8600,1437,7163,18,144,10,8
61534,50575,443,24477,443,allow,5197,3181,2016,50,261,26,24
61535,45396,53,7036,53,allow,168,78,90,2,30,1,1
61536,49496,53,24067,53,allow,194,102,92,2,30,1,1
61537,64806,53,2007,53,allow,273,94,179,2,30,1,1
61538,57339,53,58719,53,allow,248,94,154,2,30,1,1
61539,10151,6881,61137,6881,allow,469,150,319,2,1200,1,1
61540,55314,53,61384,53,allow,279,110,169,2,30,1,1
61541,57584,443,53316,443,allow,915797,52405,863392,1231,269,604,627
61542,50934,443,50934,443,allow,5661,2414,3247,22,37,13,9
61543,56755,53,8890,53,allow,663,212,451,6,63,3,3
61544,64137,53,55466,53,allow,228,94,134,2,30,1,1
61545,49787,53,45265,53,allow,196,94,102,2,30,1,1
61546,60097,53,60097,53,allow,193,90,103,2,30,1,1
61547,64874,53,41940,53,allow,324,94,230,2,30,1,1
61548,62119,53,18352,53,allow,239,102,137,2,30,1,1
61549,52706,53,0,0,allow,82,82,0,2,40,2,0
61550,46056,80,34041,80,allow,5066,4404,662,11,30,6,5
61551,61417,80,18297,80,allow,214,140,74,4,55,3,1
61552,50320,53,20919,53,allow,168,78,90,2,30,1,1
61553,56785,53,13080,53,allow,213,102,111,2,30,1,1
61554,65466,53,26406,53,allow,248,94,154,2,30,1,1
61555,63016,53,49407,53,allow,243,94,149,2,30,1,1
61556,15503,11731,3627,11731,allow,1188,1188,0,19,2298,19,0
61557,64566,443,6952,443,allow,8573,2039,6534,25,31,14,11
61558,42440,443,11681,443,allow,9412,2994,6418,27,48,16,11
61559,58753,443,28125,443,allow,70,70,0,1,5,1,0
61560,51405,80,23596,80,allow,1510,481,1029,11,20,6,5
61561,50208,1688,32119,1688,allow,70,70,0,2,8,2,0
61562,55586,17332,8583,17332,allow,70,70,0,1,5,1,0
61563,56464,443,4268,443,allow,5058,913,4145,17,25,10,7
61564,53448,5223,10796,5223,allow,134,60,74,3,4,2,1
61565,57183,53,5484,53,allow,199,94,105,2,29,1,1
61566,49496,53,27238,53,allow,194,102,92,2,30,1,1
61567,65016,53,63384,53,allow,215,94,121,2,29,1,1
61568,57340,53,50973,53,allow,258,110,148,2,30,1,1
61569,56782,53,60829,53,allow,227,94,133,2,29,1,1
61570,64277,53,1694,53,allow,337,110,227,2,30,1,1
61571,50000,53,40875,53,allow,263,110,153,2,30,1,1
61572,49602,53,44779,53,allow,247,102,145,2,30,1,1
61573,55926,53,60455,53,allow,184,94,90,2,30,1,1
61574,55545,53,31002,53,allow,177,94,83,2,30,1,1
61575,49430,53,18362,53,allow,279,94,185,2,30,1,1
61576,55401,53,24581,53,allow,168,86,82,2,30,1,1
61577,49973,53,45350,53,allow,309,110,199,2,30,1,1
61578,36061,4500,28501,4500,allow,12526,5944,6582,24,3599,11,13
61579,55635,53,55876,53,allow,177,94,83,2,30,1,1
61580,64180,53,29611,53,allow,180,94,86,2,31,1,1
61581,53109,80,20052,80,allow,8176,1443,6733,20,15,10,10
61582,56599,80,32983,80,allow,234,234,0,4,12,4,0
61583,59669,80,64457,80,allow,2026957,42480,1984477,1975,80,655,1320
61584,50491,443,45806,443,allow,1304,878,426,12,78,7,5
61585,55665,53,45679,53,allow,229,94,135,2,30,1,1
61586,50433,53,61618,53,allow,770,102,668,2,30,1,1
61587,65261,53,34538,53,allow,168,86,82,2,30,1,1
61588,50870,80,58385,80,allow,7313,1684,5629,15,148,8,7
61589,53526,45046,24762,45046,allow,552,306,246,9,15,5,4
61590,63729,6969,28915,6969,allow,70,70,0,1,5,1,0
61591,63725,80,55530,80,allow,374,192,182,7,15,4,3
61592,52488,443,19422,443,allow,7165,1099,6066,16,18,9,7
61593,58392,3389,58392,3389,allow,4624,1524,3100,17,17,9,8
61594,50490,443,43169,443,allow,1353,903,450,12,78,7,5
61595,55585,48063,18600,48063,allow,70,70,0,1,5,1,0
61596,50542,443,10876,443,allow,86426,3497,82929,102,170,38,64
61597,53521,8999,10502,8999,allow,312,186,126,5,15,3,2
61598,40252,443,46211,443,allow,543828,50144,493684,682,172,254,428
61599,44414,123,11306,123,allow,184,94,90,2,30,1,1
61600,56103,53,56052,53,allow,279,94,185,2,30,1,1
61601,57240,53,1415,53,allow,180,94,86,2,30,1,1
61602,57123,53,38680,53,allow,811,94,717,2,30,1,1
61603,55447,53,41152,53,allow,194,102,92,2,30,1,1
61604,51221,57254,65381,57254,allow,491,150,341,2,1200,1,1
61605,57347,443,57555,443,allow,1081375,19607,1061768,921,122,142,779
61606,49722,53,50235,53,allow,168,78,90,2,30,1,1
61607,49444,53,27495,53,allow,199,94,105,2,30,1,1
61608,55317,53,59583,53,allow,244,94,150,2,31,1,1
61609,57071,53,47529,53,allow,274,110,164,2,31,1,1
61610,57366,53,60542,53,allow,458,188,270,6,31,3,3
61611,55184,53,55740,53,allow,443,92,351,4,31,2,2
61612,45726,443,49906,443,allow,3068,1678,1390,17,242,9,8
61613,52292,443,35142,443,allow,21680,2897,18783,35,120,15,20
61614,58143,443,15049,443,allow,17812,8128,9684,55,343,27,28
61615,64611,53,46299,53,allow,189,102,87,2,30,1,1
61616,43542,53,13639,53,allow,168,78,90,2,30,1,1
61617,56631,53,31631,53,allow,199,94,105,2,30,1,1
61618,50691,443,45100,443,allow,152,86,66,2,6,1,1
61619,52491,443,12140,443,allow,22753,7559,15194,31,16,16,15
61620,56970,53,18773,53,allow,230,110,120,2,30,1,1
61621,55151,53,16947,53,allow,285,102,183,2,30,1,1
61622,55956,53,7528,53,allow,200,94,106,2,30,1,1
61623,51408,443,60315,443,allow,8774,3355,5419,19,36,11,8
61624,38495,443,26566,443,allow,7778,1724,6054,29,17,16,13
61625,65170,53,60576,53,allow,771,102,669,2,30,1,1
61626,65414,53,10727,53,allow,197,102,95,2,31,1,1
61627,64825,53,28794,53,allow,184,94,90,2,31,1,1
61628,20389,64147,0,0,deny,66,66,0,1,0,1,0
61629,11404,64147,0,0,deny,62,62,0,1,0,1,0
61630,55286,37965,0,0,deny,66,66,0,1,0,1,0
61631,41271,50584,0,0,deny,146,146,0,1,0,1,0
61632,51130,61689,0,0,deny,62,62,0,1,0,1,0
61633,50936,445,0,0,drop,70,70,0,1,0,1,0
61634,44411,37965,0,0,deny,62,62,0,1,0,1,0
61635,51397,445,0,0,drop,66,66,0,1,0,1,0
61636,4594,35993,0,0,deny,66,66,0,1,0,1,0
61637,51393,445,0,0,drop,66,66,0,1,0,1,0
61638,55984,445,0,0,drop,70,70,0,1,0,1,0
61639,43815,50584,0,0,deny,146,146,0,1,0,1,0
61640,55979,445,0,0,drop,70,70,0,1,0,1,0
61641,55978,445,0,0,drop,70,70,0,1,0,1,0
61642,55976,445,0,0,drop,70,70,0,1,0,1,0
61643,64000,44847,0,0,deny,66,66,0,1,0,1,0
61644,50931,445,0,0,drop,70,70,0,1,0,1,0
61645,51389,445,0,0,drop,66,66,0,1,0,1,0
61646,60246,44612,0,0,deny,66,66,0,1,0,1,0
61647,11136,15503,0,0,deny,62,62,0,1,0,1,0
61648,52676,53733,0,0,deny,66,66,0,1,0,1,0
61649,61495,37965,0,0,deny,66,66,0,1,0,1,0
61650,55972,445,0,0,drop,70,70,0,1,0,1,0
61651,64776,50584,0,0,deny,66,66,0,1,0,1,0
61652,14360,64147,0,0,deny,145,145,0,1,0,1,0
61653,55968,445,0,0,drop,70,70,0,1,0,1,0
61654,55967,445,0,0,drop,70,70,0,1,0,1,0
61655,55964,445,0,0,drop,70,70,0,1,0,1,0
61656,51383,445,0,0,drop,66,66,0,1,0,1,0
61657,59597,37965,0,0,deny,66,66,0,1,0,1,0
61658,4431,32480,0,0,deny,66,66,0,1,0,1,0
61659,51380,445,0,0,drop,66,66,0,1,0,1,0
61660,51378,445,0,0,drop,66,66,0,1,0,1,0
61661,51375,445,0,0,drop,66,66,0,1,0,1,0
61662,47132,1433,0,0,deny,60,60,0,1,0,1,0
61663,59241,62413,0,0,deny,62,62,0,1,0,1,0
61664,53051,44847,0,0,deny,62,62,0,1,0,1,0
61665,51372,445,0,0,drop,66,66,0,1,0,1,0
61666,51373,445,0,0,drop,66,66,0,1,0,1,0
61667,51371,445,0,0,drop,66,66,0,1,0,1,0
61668,50917,445,0,0,drop,70,70,0,1,0,1,0
61669,20650,26467,0,0,deny,66,66,0,1,0,1,0
61670,42995,26467,0,0,deny,62,62,0,1,0,1,0
61671,50914,445,0,0,drop,70,70,0,1,0,1,0
61672,55962,445,0,0,drop,70,70,0,1,0,1,0
61673,55960,445,0,0,drop,70,70,0,1,0,1,0
61674,55956,445,0,0,drop,70,70,0,1,0,1,0
61675,51369,445,0,0,drop,66,66,0,1,0,1,0
61676,54204,443,58891,443,allow,499,425,74,4,0,3,1
61677,54196,443,33780,443,allow,499,425,74,4,0,3,1
61678,54195,443,37622,443,allow,499,425,74,4,0,3,1
61679,54199,443,31908,443,allow,499,425,74,4,0,3,1
61680,54198,443,37713,443,allow,499,425,74,4,0,3,1
61681,52439,35894,0,0,deny,74,74,0,1,0,1,0
61682,36906,50584,0,0,deny,146,146,0,1,0,1,0
61683,55955,445,0,0,drop,70,70,0,1,0,1,0
61684,42252,33303,0,0,deny,60,60,0,1,0,1,0
61685,49516,35894,0,0,deny,62,62,0,1,0,1,0
61686,443,48120,0,0,deny,97,97,0,1,0,1,0
61687,51365,445,0,0,drop,66,66,0,1,0,1,0
61688,49516,35894,0,0,deny,145,145,0,1,0,1,0
61689,38681,15503,0,0,deny,74,74,0,1,0,1,0
61690,51963,22114,0,0,deny,66,66,0,1,0,1,0
61691,51363,445,0,0,drop,66,66,0,1,0,1,0
61692,51362,445,0,0,drop,66,66,0,1,0,1,0
61693,37998,26467,0,0,deny,66,66,0,1,0,1,0
61694,47132,1433,0,0,deny,60,60,0,1,0,1,0
61695,50910,445,0,0,drop,70,70,0,1,0,1,0
61696,50908,445,0,0,drop,70,70,0,1,0,1,0
61697,65016,37965,0,0,deny,66,66,0,1,0,1,0
61698,42075,36237,0,0,deny,62,62,0,1,0,1,0
61699,43099,5900,0,0,deny,60,60,0,1,0,1,0
61700,50906,445,0,0,drop,70,70,0,1,0,1,0
61701,17777,30188,0,0,deny,62,62,0,1,0,1,0
61702,55953,445,0,0,drop,70,70,0,1,0,1,0
61703,55940,445,0,0,drop,70,70,0,1,0,1,0
61704,55938,445,0,0,drop,70,70,0,1,0,1,0
61705,54202,443,43752,443,allow,499,425,74,4,0,3,1
61706,54203,443,21798,443,allow,499,425,74,4,0,3,1
61707,54201,443,55731,443,allow,499,425,74,4,0,3,1
61708,54200,443,47040,443,allow,499,425,74,4,0,3,1
61709,54197,443,1352,443,allow,499,425,74,4,0,3,1
61710,54194,443,16208,443,allow,499,425,74,4,0,3,1
61711,54305,35440,0,0,deny,62,62,0,1,0,1,0
61712,58248,50584,0,0,deny,66,66,0,1,0,1,0
61713,52208,43890,0,0,deny,66,66,0,1,0,1,0
61714,61148,37965,0,0,deny,66,66,0,1,0,1,0
61715,51351,445,0,0,drop,66,66,0,1,0,1,0
61716,42917,52952,0,0,deny,62,62,0,1,0,1,0
61717,33822,57470,0,0,deny,66,66,0,1,0,1,0
61718,54094,5900,0,0,deny,60,60,0,1,0,1,0
61719,50899,445,0,0,drop,70,70,0,1,0,1,0
61720,52788,64147,0,0,deny,66,66,0,1,0,1,0
61721,50897,445,0,0,drop,70,70,0,1,0,1,0
61722,55966,57866,0,0,deny,66,66,0,1,0,1,0
61723,51341,445,0,0,drop,66,66,0,1,0,1,0
61724,55929,445,0,0,drop,70,70,0,1,0,1,0
61725,57107,64147,0,0,deny,62,62,0,1,0,1,0
61726,50896,445,0,0,drop,70,70,0,1,0,1,0
61727,50895,445,0,0,drop,70,70,0,1,0,1,0
61728,50894,445,0,0,drop,70,70,0,1,0,1,0
61729,43398,25604,0,0,deny,146,146,0,1,0,1,0
61730,50888,445,0,0,drop,70,70,0,1,0,1,0
61731,50889,445,0,0,drop,70,70,0,1,0,1,0
61732,51339,50584,0,0,deny,66,66,0,1,0,1,0
61733,51338,445,0,0,drop,66,66,0,1,0,1,0
61734,59411,37965,0,0,deny,66,66,0,1,0,1,0
61735,0,0,0,0,deny,156,156,0,2,0,2,0
61736,0,0,0,0,deny,156,156,0,2,0,2,0
61737,0,0,0,0,deny,156,156,0,2,0,2,0
61738,0,0,0,0,deny,156,156,0,2,0,2,0
61739,53300,37807,0,0,deny,66,66,0,1,0,1,0
61740,55749,37965,0,0,deny,66,66,0,1,0,1,0
61741,14397,37965,0,0,deny,62,62,0,1,0,1,0
61742,50876,445,0,0,drop,70,70,0,1,0,1,0
61743,50875,445,0,0,drop,70,70,0,1,0,1,0
61744,50872,445,0,0,drop,70,70,0,1,0,1,0
61745,51330,445,0,0,drop,66,66,0,1,0,1,0
61746,50866,445,0,0,drop,70,70,0,1,0,1,0
61747,50865,445,0,0,drop,70,70,0,1,0,1,0
61748,52690,7302,0,0,deny,66,66,0,1,0,1,0
61749,51325,445,0,0,drop,66,66,0,1,0,1,0
61750,62970,44847,0,0,deny,62,62,0,1,0,1,0
61751,52451,56205,0,0,deny,66,66,0,1,0,1,0
61752,56006,23,0,0,deny,60,60,0,1,0,1,0
61753,46389,27098,0,0,deny,66,66,0,1,0,1,0
61754,41852,35440,0,0,deny,62,62,0,1,0,1,0
61755,25091,64147,0,0,deny,66,66,0,1,0,1,0
61756,25602,64147,0,0,deny,62,62,0,1,0,1,0
61757,16387,56995,0,0,deny,60,60,0,1,0,1,0
61758,55918,445,0,0,drop,70,70,0,1,0,1,0
61759,55915,445,0,0,drop,70,70,0,1,0,1,0
61760,55916,445,0,0,drop,70,70,0,1,0,1,0
61761,14484,39004,0,0,deny,145,145,0,1,0,1,0
61762,50854,445,0,0,drop,70,70,0,1,0,1,0
61763,14255,2767,0,0,deny,62,62,0,1,0,1,0
61764,51310,445,0,0,drop,66,66,0,1,0,1,0
61765,51311,445,0,0,drop,66,66,0,1,0,1,0
61766,51313,445,0,0,drop,66,66,0,1,0,1,0
61767,51312,445,0,0,drop,66,66,0,1,0,1,0
61768,51315,445,0,0,drop,66,66,0,1,0,1,0
61769,51314,445,0,0,drop,66,66,0,1,0,1,0
61770,51308,445,0,0,drop,66,66,0,1,0,1,0
61771,51309,445,0,0,drop,66,66,0,1,0,1,0
61772,45964,14444,0,0,deny,60,60,0,1,0,1,0
61773,35347,20238,0,0,deny,66,66,0,1,0,1,0
61774,50849,445,0,0,drop,70,70,0,1,0,1,0
61775,49555,443,34197,443,allow,740109,22948,717161,800,54,311,489
61776,49963,53,30474,53,allow,279,96,183,4,58,2,2
61777,59774,443,17301,443,allow,846,420,426,15,29,8,7
61778,59791,443,43640,443,allow,6603,1085,5518,23,28,11,12
61779,59398,443,65413,443,allow,3730,1956,1774,16,15,8,8
61780,42821,53,25927,53,allow,168,78,90,2,30,1,1
61781,59759,443,40820,443,allow,13342,1221,12121,33,41,15,18
61782,59747,443,56102,443,allow,1991,1190,801,21,32,11,10
61783,49475,80,53528,80,allow,1548,847,701,10,16,5,5
61784,52791,80,25328,80,allow,82430,3774,78656,108,67,49,59
61785,53831,80,61237,80,allow,5774,1483,4291,14,162,8,6
61786,51945,443,60723,443,allow,8830,1950,6880,27,25,14,13
61787,46654,80,33249,80,allow,1518,954,564,14,320,8,6
61788,59798,443,49371,443,allow,1887,1152,735,18,28,9,9
61789,55920,53,58162,53,allow,770,102,668,2,30,1,1
61790,59397,443,43163,443,allow,3218,1700,1518,16,15,8,8
61791,35112,8635,35112,8635,allow,138,78,60,2,5,1,1
61792,63728,11785,51708,11785,allow,66,66,0,1,5,1,0
61793,51667,80,5248,80,allow,20457,4742,15715,37,139,20,17
61794,54649,443,1081,443,allow,355822,186974,168848,1039,1626,433,606
61795,59757,443,13672,443,allow,11663,1141,10522,30,41,14,16
61796,52309,80,52309,80,allow,450,246,204,8,29,5,3
61797,59775,443,41953,443,allow,4951,711,4240,15,29,8,7
61798,52308,80,52308,80,allow,14704,1558,13146,25,29,11,14
61799,49476,80,51976,80,allow,5000,4058,942,15,15,8,7
61800,59770,443,53384,443,allow,9630,1304,8326,28,30,14,14
61801,59646,5223,55530,5223,allow,70,70,0,1,5,1,0
61802,56689,53,22159,53,allow,738,86,652,2,30,1,1
61803,59624,443,22456,443,allow,18261,2059,16202,40,31,20,20
61804,42566,53,42566,53,allow,216,98,118,2,30,1,1
61805,52311,80,52311,80,allow,450,246,204,8,29,5,3
61806,49498,443,36900,443,allow,267319,11446,255873,336,192,117,219
61807,56520,53,14015,53,allow,757,98,659,2,30,1,1
61808,56223,53,26065,53,allow,768,99,669,2,30,1,1
61809,52175,443,52175,443,allow,506908,20303,486605,548,25,204,344
61810,64825,53,38972,53,allow,184,94,90,2,30,1,1
61811,41974,443,41974,443,allow,214163,29159,185004,242,20,108,134
61812,53208,443,19606,443,allow,11664,7921,3743,23,16,14,9
61813,58077,36653,2343,36653,allow,204,64,140,4,10,2,2
61814,59787,443,40007,443,allow,1457,816,641,15,28,7,8
61815,9278,23,9278,23,allow,146,60,86,2,10,1,1
61816,59805,443,46522,443,allow,2334,1113,1221,19,27,9,10
61817,59777,443,29457,443,allow,966,480,486,17,29,9,8
61818,59771,443,63690,443,allow,7672,1164,6508,24,30,12,12
61819,59799,443,7688,443,allow,10642,1102,9540,25,27,11,14
61820,55635,53,27124,53,allow,170,87,83,2,30,1,1
61821,55048,53,59185,53,allow,780,104,676,2,30,1,1
61822,56176,53,4646,53,allow,188,96,92,2,30,1,1
61823,6882,59689,61028,59689,allow,221,111,110,2,1200,1,1
61824,43096,443,6075,443,allow,3063,1813,1250,18,16,8,10
61825,50851,80,30396,80,allow,1123758,19319,1104439,1037,133,278,759
61826,64706,443,64706,443,allow,274,132,142,5,76,3,2
61827,56727,53,56099,53,allow,168,86,82,3,50,2,1
61828,52095,443,20736,443,allow,325846,10609,315237,326,38,106,220
61829,53398,443,48527,443,allow,5196,2308,2888,34,137,16,18
61830,50802,80,54812,80,allow,3874,684,3190,11,141,6,5
61831,52100,443,47301,443,allow,298527,11814,286713,310,37,107,203
61832,60745,123,31928,123,allow,184,94,90,2,30,1,1
61833,49846,443,59260,443,allow,278883,9002,269881,313,72,115,198
61834,55732,53,62249,53,allow,188,96,92,2,31,1,1
61835,63965,53,30693,53,allow,192,90,102,2,31,1,1
61836,58770,53,51678,53,allow,168,78,90,2,31,1,1
61837,57334,53,29836,53,allow,204,104,100,2,31,1,1
61838,64989,53,14791,53,allow,756,95,661,2,31,1,1
61839,49892,443,11967,443,allow,5930,910,5020,18,36,9,9
61840,49848,443,21903,443,allow,5997,976,5021,19,72,10,9
61841,49850,443,7446,443,allow,147320,5771,141549,184,72,73,111
61842,57372,53,34702,53,allow,756,95,661,2,31,1,1
61843,50265,61668,33376,61668,allow,132,132,0,3,1201,3,0
61844,54753,443,7702,443,allow,84945,5052,79893,120,360,61,59
61845,65349,53,30593,53,allow,772,103,669,2,31,1,1
61846,56050,53,45848,53,allow,172,88,84,2,30,1,1
61847,64359,53,39260,53,allow,192,98,94,2,31,1,1
61848,49847,443,53706,443,allow,6117,976,5141,21,72,10,11
61849,49849,443,49569,443,allow,6117,976,5141,21,72,10,11
61850,49866,443,16607,443,allow,6058,1038,5020,20,56,11,9
61851,49865,443,25068,443,allow,6177,1038,5139,22,56,11,11
61852,57173,53,42104,53,allow,216,110,106,2,31,1,1
61853,55896,53,50702,53,allow,184,94,90,2,31,1,1
61854,53006,443,46019,443,allow,17711,5894,11817,47,96,24,23
61855,52968,80,9235,80,allow,4004,1347,2657,29,114,15,14
61856,52868,80,24153,80,allow,54968,1915,53053,71,125,24,47
61857,52902,443,33545,443,allow,13263,7381,5882,51,118,26,25
61858,49824,53,9699,53,allow,172,88,84,2,31,1,1
61859,65049,53,32515,53,allow,204,104,100,2,31,1,1
61860,57173,53,12903,53,allow,216,110,106,2,31,1,1
61861,49864,443,13446,443,allow,5930,910,5020,18,56,9,9
61862,49859,443,23944,443,allow,6065,1045,5020,20,60,11,9
61863,55605,53,47383,53,allow,772,103,669,2,31,1,1
61864,49862,443,63314,443,allow,819841,23462,796379,897,56,298,599
61865,49863,443,31339,443,allow,6057,1038,5019,20,56,11,9
61866,49861,443,11860,443,allow,5995,974,5021,19,56,10,9
61867,49844,443,42026,443,allow,6117,976,5141,21,72,10,11
61868,49845,443,44493,443,allow,5996,976,5020,19,72,10,9
61869,56478,53,58747,53,allow,200,102,98,2,31,1,1
61870,55921,53,12219,53,allow,747,92,655,2,31,1,1
61871,50111,443,14390,443,allow,60978,3794,57184,73,137,26,47
61872,55907,445,0,0,drop,70,70,0,1,0,1,0
61873,55906,445,0,0,drop,70,70,0,1,0,1,0
61874,55900,445,0,0,drop,70,70,0,1,0,1,0
61875,50839,445,0,0,drop,70,70,0,1,0,1,0
61876,50840,445,0,0,drop,70,70,0,1,0,1,0
61877,56103,21247,0,0,deny,66,66,0,1,0,1,0
61878,51296,445,0,0,drop,66,66,0,1,0,1,0
61879,51295,445,0,0,drop,66,66,0,1,0,1,0
61880,51293,445,0,0,drop,66,66,0,1,0,1,0
61881,50838,445,0,0,drop,70,70,0,1,0,1,0
61882,50837,445,0,0,drop,70,70,0,1,0,1,0
61883,10965,22114,0,0,deny,62,62,0,1,0,1,0
61884,58012,5555,0,0,deny,60,60,0,1,0,1,0
61885,29623,37807,0,0,deny,146,146,0,1,0,1,0
61886,50833,445,0,0,drop,70,70,0,1,0,1,0
61887,5222,21212,0,0,deny,66,66,0,1,0,1,0
61888,61013,41705,0,0,deny,66,66,0,1,0,1,0
61889,55897,445,0,0,drop,70,70,0,1,0,1,0
61890,32520,50265,0,0,deny,145,145,0,1,0,1,0
61891,6889,41615,0,0,deny,143,143,0,1,0,1,0
61892,38484,48637,0,0,deny,60,60,0,1,0,1,0
61893,53314,64097,0,0,deny,62,62,0,1,0,1,0
61894,35957,51185,0,0,deny,60,60,0,1,0,1,0
61895,55895,445,0,0,drop,70,70,0,1,0,1,0
61896,53330,443,1024,443,allow,5454,1157,4297,15,22,9,6
61897,56176,53,62297,53,allow,102,102,0,1,30,1,0
61898,55926,53,56818,53,allow,184,94,90,2,29,1,1
61899,49567,53,58916,53,allow,244,94,150,2,29,1,1
61900,64858,53,57701,53,allow,196,102,94,2,30,1,1
61901,50994,35974,0,0,deny,60,60,0,1,0,1,0
61902,29145,8168,0,0,deny,62,62,0,1,0,1,0
61903,60617,64147,0,0,deny,62,62,0,1,0,1,0
61904,45908,3383,0,0,deny,60,60,0,1,0,1,0
61905,57959,21247,0,0,deny,66,66,0,1,0,1,0
61906,55892,445,0,0,drop,70,70,0,1,0,1,0
61907,55888,445,0,0,drop,70,70,0,1,0,1,0
61908,55883,445,0,0,drop,70,70,0,1,0,1,0
61909,52611,9571,0,0,deny,62,62,0,1,0,1,0
61910,50827,445,0,0,drop,70,70,0,1,0,1,0
61911,20371,35440,0,0,deny,62,62,0,1,0,1,0
61912,8889,60297,0,0,deny,60,60,0,1,0,1,0
61913,47013,37965,0,0,deny,62,62,0,1,0,1,0
61914,39244,36829,0,0,deny,146,146,0,1,0,1,0
61915,52975,23718,0,0,deny,66,66,0,1,0,1,0
61916,50820,445,0,0,drop,70,70,0,1,0,1,0
61917,50818,445,0,0,drop,70,70,0,1,0,1,0
61918,50422,50584,0,0,deny,66,66,0,1,0,1,0
61919,55875,445,0,0,drop,70,70,0,1,0,1,0
61920,55874,445,0,0,drop,70,70,0,1,0,1,0
61921,55873,445,0,0,drop,70,70,0,1,0,1,0
61922,64177,44847,0,0,deny,62,62,0,1,0,1,0
61923,56798,9571,0,0,deny,62,62,0,1,0,1,0
61924,33469,61903,0,0,deny,145,145,0,1,0,1,0
61925,443,10010,0,0,deny,60,60,0,1,0,1,0
61926,43271,50584,0,0,deny,146,146,0,1,0,1,0
61927,3964,51505,0,0,deny,62,62,0,1,0,1,0
61928,61357,64147,0,0,deny,62,62,0,1,0,1,0
61929,50813,445,0,0,drop,70,70,0,1,0,1,0
61930,2404,35440,0,0,deny,146,146,0,1,0,1,0
61931,46849,36237,0,0,deny,66,66,0,1,0,1,0
61932,50812,445,0,0,drop,70,70,0,1,0,1,0
61933,60960,49049,0,0,deny,66,66,0,1,0,1,0
61934,62930,21247,0,0,deny,66,66,0,1,0,1,0
61935,53353,26467,0,0,deny,62,62,0,1,0,1,0
61936,64166,35440,0,0,deny,66,66,0,1,0,1,0
61937,46116,51505,0,0,deny,62,62,0,1,0,1,0
61938,51953,37965,0,0,deny,66,66,0,1,0,1,0
61939,51273,445,0,0,drop,66,66,0,1,0,1,0
61940,50808,445,0,0,drop,70,70,0,1,0,1,0
61941,55868,445,0,0,drop,70,70,0,1,0,1,0
61942,55862,445,0,0,drop,70,70,0,1,0,1,0
61943,51570,443,51570,443,allow,11204,3773,7431,29,132,12,17
61944,49275,53,23304,53,allow,212,102,110,2,30,1,1
61945,52490,443,51639,443,allow,23518,8884,14634,32,15,15,17
61946,57863,443,52780,443,allow,1981,1155,826,19,86,10,9
61947,53209,80,42720,80,allow,1452,484,968,8,15,5,3
61948,57413,443,19121,443,allow,16749,7614,9135,74,17,34,40
61949,55635,53,55478,53,allow,177,94,83,2,29,1,1
61950,55776,53,11095,53,allow,272,110,162,2,29,1,1
61951,64611,53,9832,53,allow,181,94,87,2,29,1,1
61952,58771,80,64938,80,allow,2062,904,1158,10,258,6,4
61953,64762,53,23924,53,allow,200,94,106,2,30,1,1
61954,57486,80,57486,80,allow,1248,535,713,10,20,5,5
61955,55732,53,1656,53,allow,194,102,92,2,30,1,1
61956,33057,80,61093,80,allow,1151,711,440,10,15,5,5
61957,56481,443,31113,443,allow,1853,1214,639,18,134,11,7
61958,51715,29358,11619,29358,allow,414,136,278,6,16,3,3
61959,52313,80,52313,80,allow,450,246,204,8,29,5,3
61960,51771,80,34714,80,allow,76066,3663,72403,92,24,40,52
