t_id,SourcePort,Destination Port,NATSourcePort,NATDestinationPort,Action,Bytes,BytesSent,BytesReceived,Packets,ElapsedTime,pkts_sent,pkts_received
36335,38114,443,10061,443,allow,863998,37140,826858,1072,61,479,593
36336,57431,53,35038,53,allow,392,134,258,2,30,1,1
36337,55466,53,45668,53,allow,177,94,83,2,30,1,1
36338,59654,53,16319,53,allow,199,94,105,2,30,1,1
36339,65200,53,5141,53,allow,214,110,104,2,30,1,1
36340,64524,53,42733,53,allow,184,94,90,2,31,1,1
36341,9156,443,14551,443,allow,5734,498,5236,14,15,7,7
36342,65496,53,41450,53,allow,280,96,184,4,34,2,2
36343,49874,443,49241,443,allow,15358,8278,7080,47,19,24,23
36344,57195,53,19593,53,allow,195,102,93,2,33,1,1
36345,53718,1053,4101,1053,allow,320,140,180,6,8,3,3
36346,51896,43357,20029,43357,allow,70,70,0,1,5,1,0
36347,35570,443,53736,443,allow,3297,2327,970,22,37,11,11
36348,55239,443,1727,443,allow,9352,2524,6828,27,46,14,13
36349,64908,53,50064,53,allow,812,110,702,2,30,1,1
36350,57332,53,48938,53,allow,168,86,82,2,30,1,1
36351,64888,53,19204,53,allow,718,94,624,2,30,1,1
36352,55659,37787,47813,37787,allow,70,70,0,2,8,2,0
36353,64274,53,64916,53,allow,110,110,0,1,30,1,0
36354,56583,53,7154,53,allow,177,94,83,2,30,1,1
36355,49742,53,51185,53,allow,216,110,106,2,30,1,1
36356,6881,63963,28408,63963,allow,207,118,89,2,1200,1,1
36357,63988,53,36168,53,allow,195,102,93,2,30,1,1
36358,30188,17677,54608,17677,allow,11116,4642,6474,64,1457,30,34
36359,65200,53,50135,53,allow,214,110,104,2,30,1,1
36360,50713,53,50713,53,allow,198,90,108,2,30,1,1
36361,49593,5228,25502,5228,allow,9720,2717,7003,67,1019,34,33
36362,64576,443,6624,443,allow,8503,1969,6534,24,32,13,11
36363,43835,443,28215,443,allow,11422,2361,9061,26,505,10,16
36364,51893,63924,1367,63924,allow,70,70,0,1,5,1,0
36365,9167,443,11467,443,allow,4072,434,3638,12,15,6,6
36366,56954,80,1117,80,allow,1469,970,499,9,65,6,3
36367,49386,443,47173,443,allow,6250,1765,4485,22,15,12,10
36368,38119,53,41188,53,allow,199,94,105,2,30,1,1
36369,49742,53,16673,53,allow,216,110,106,2,30,1,1
36370,49257,53,6745,53,allow,199,102,97,2,30,1,1
36371,56596,53,31650,53,allow,194,102,92,2,30,1,1
36372,57201,53,54960,53,allow,173,94,79,2,30,1,1
36373,7946,23,7946,23,allow,130,66,64,2,5,1,1
36374,64274,53,21757,53,allow,299,104,195,4,35,2,2
36375,39350,3389,39350,3389,allow,3910,1805,2105,20,18,12,8
36376,53699,36887,39756,36887,allow,492,306,186,8,15,5,3
36377,53254,443,33543,443,allow,4498,916,3582,18,17,9,9
36378,9162,443,30671,443,allow,5658,501,5157,14,15,7,7
36379,9155,443,45491,443,allow,5734,498,5236,14,15,7,7
36380,49698,53,53512,53,allow,184,102,82,2,30,1,1
36381,49742,53,36313,53,allow,216,110,106,2,30,1,1
36382,60740,443,50087,443,allow,12605,5558,7047,42,101,18,24
36383,57554,443,18344,443,allow,7323,2654,4669,23,30,13,10
36384,48739,443,34033,443,allow,7107,1636,5471,24,38,11,13
36385,52892,443,14885,443,allow,130,70,60,2,14,1,1
36386,57885,80,59656,80,allow,32460,9354,23106,67,71,40,27
36387,48736,443,16569,443,allow,371295,17988,353307,571,40,233,338
36388,56493,443,6298,443,allow,10532,6786,3746,55,81,28,27
36389,53727,8999,52156,8999,allow,320,140,180,6,5,3,3
36390,49310,53,61139,53,allow,186,95,91,3,33,2,1
36391,51818,80,64733,80,allow,366,240,126,7,25,5,2
36392,50642,443,51887,443,allow,10981,2295,8686,32,63,16,16
36393,42880,443,28151,443,allow,134,60,74,3,4,2,1
36394,51894,26116,8093,26116,allow,70,70,0,1,5,1,0
36395,37886,443,62818,443,allow,134,60,74,3,5,2,1
36396,49561,80,28691,80,allow,57215,680,56535,47,135,7,40
36397,9163,443,23024,443,allow,5658,501,5157,14,15,7,7
36398,49429,443,22034,443,allow,990201,31101,959100,1061,192,383,678
36399,49438,443,47897,443,allow,135574,9426,126148,201,183,102,99
36400,56707,443,1984,443,allow,5928,1558,4370,22,20,13,9
36401,49178,53,26968,53,allow,199,102,97,2,29,1,1
36402,56563,53,35411,53,allow,177,94,83,2,29,1,1
36403,9157,443,57140,443,allow,5734,498,5236,14,15,7,7
36404,49698,53,38054,53,allow,184,102,82,2,30,1,1
36405,51897,57057,43684,57057,allow,70,70,0,1,5,1,0
36406,50255,53,55681,53,allow,199,102,97,2,29,1,1
36407,49257,53,51437,53,allow,199,102,97,2,30,1,1
36408,49712,53,30095,53,allow,178,94,84,2,29,1,1
36409,49423,443,63927,443,allow,4287346,130607,4156739,4409,282,1473,2936
36410,33418,443,42698,443,allow,4764,1876,2888,22,81,10,12
36411,39661,7275,31233,7275,allow,8822,1485,7337,26,15,13,13
36412,56038,53,20578,53,allow,177,94,83,2,29,1,1
36413,55466,53,37366,53,allow,177,94,83,2,30,1,1
36414,49712,53,3465,53,allow,178,94,84,2,30,1,1
36415,57201,53,44480,53,allow,165,86,79,2,30,1,1
36416,56038,53,24286,53,allow,177,94,83,2,30,1,1
36417,49701,53,24977,53,allow,197,102,95,2,30,1,1
36418,51120,53,11316,53,allow,168,78,90,2,30,1,1
36419,49713,53,44635,53,allow,177,94,83,2,30,1,1
36420,23283,53,47679,53,allow,344,78,266,2,30,1,1
36421,33638,443,11926,443,allow,1784,1010,774,16,185,9,7
36422,57470,56250,44821,56250,allow,330,330,0,6,1199,6,0
36423,37965,54777,17164,54777,allow,158,158,0,1,1200,1,0
36424,59879,443,12932,443,allow,302,120,182,6,32,3,3
36425,51895,17172,22553,17172,allow,70,70,0,1,5,1,0
36426,55657,37273,52099,37273,allow,70,70,0,1,5,1,0
36427,39796,443,39796,443,allow,4744,1837,2907,19,27,11,8
36428,49508,53,13388,53,allow,199,102,97,2,30,1,1
36429,56953,80,31471,80,allow,37311,3340,33971,52,65,26,26
36430,38269,443,44100,443,allow,130,70,60,2,15,1,1
36431,54537,80,39580,80,allow,4096,3455,641,13,15,8,5
36432,65040,53,27133,53,allow,256,88,168,4,32,2,2
36433,55661,49671,9206,49671,allow,70,70,0,2,8,2,0
36434,60773,20010,34411,20010,allow,70,70,0,2,8,2,0
36435,51674,80,17494,80,allow,533166,22786,510380,905,50,321,584
36436,53700,45682,9190,45682,allow,492,306,186,8,15,5,3
36437,9158,443,59645,443,allow,5727,491,5236,14,15,7,7
36438,49713,53,37729,53,allow,177,94,83,2,30,1,1
36439,49359,53,8497,53,allow,216,110,106,2,30,1,1
36440,65020,443,45828,443,allow,5507,3397,2110,13,120,7,6
36441,50583,80,64336,80,allow,630930,27504,603426,812,74,381,431
36442,9159,443,37775,443,allow,5727,491,5236,14,15,7,7
36443,49535,53,29045,53,allow,771,102,669,2,30,1,1
36444,42996,53,58544,53,allow,168,78,90,2,30,1,1
36445,57332,53,59062,53,allow,184,102,82,2,30,1,1
36446,57389,53,29962,53,allow,193,102,91,2,30,1,1
36447,60546,443,51628,443,allow,52666,33941,18725,95,139,49,46
36448,63567,443,49835,443,allow,2467,1198,1269,22,186,11,11
36449,57470,51745,40205,51745,allow,3214,1260,1954,33,1371,17,16
36450,64410,53,61695,53,allow,196,102,94,2,30,1,1
36451,21054,53,21054,53,allow,216,98,118,2,30,1,1
36452,50022,53,19595,53,allow,182,94,88,2,30,1,1
36453,63988,53,51956,53,allow,195,102,93,2,30,1,1
36454,55503,53,56462,53,allow,216,110,106,2,30,1,1
36455,57333,53,18124,53,allow,342,110,232,2,30,1,1
36456,56469,53,63453,53,allow,177,94,83,2,31,1,1
36457,56939,53,41325,53,allow,216,110,106,2,31,1,1
36458,59090,443,47184,443,allow,1469,702,767,20,120,10,10
36459,52339,443,45302,443,allow,4362,1266,3096,26,129,11,15
36460,62692,443,51155,443,allow,14518,2409,12109,23,135,10,13
36461,58056,443,56911,443,allow,866223,30135,836088,916,138,300,616
36462,55921,443,24781,443,allow,4348,1536,2812,14,121,6,8
36463,37965,1025,42195,1025,allow,158,158,0,1,1200,1,0
36464,37965,6881,15418,6881,allow,1534,248,1286,4,1200,2,2
36465,65493,443,24258,443,allow,7975,423,7552,15,120,6,9
36466,6881,7999,34044,7999,allow,238,118,120,2,1199,1,1
36467,57389,53,9146,53,allow,193,102,91,2,31,1,1
36468,33748,443,24979,443,allow,70,70,0,2,5,2,0
36469,59607,53,65103,53,allow,209,102,107,2,30,1,1
36470,49954,53,49870,53,allow,216,110,106,2,30,1,1
36471,55513,53,1888,53,allow,184,94,90,2,30,1,1
36472,50375,53,64896,53,allow,211,110,101,2,30,1,1
36473,49359,53,18321,53,allow,216,110,106,2,30,1,1
36474,56520,53,53336,53,allow,177,94,83,2,31,1,1
36475,63566,443,27176,443,allow,2537,1268,1269,23,186,12,11
36476,37965,32405,17637,32405,allow,766,248,518,4,1200,2,2
36477,28021,443,4074,443,allow,5578,1390,4188,19,16,9,10
36478,49508,53,17731,53,allow,199,102,97,2,30,1,1
36479,55503,53,44075,53,allow,216,110,106,2,30,1,1
36480,49701,53,55177,53,allow,197,102,95,2,30,1,1
36481,56388,53,20771,53,allow,816,102,714,2,30,1,1
36482,56484,53,42861,53,allow,214,110,104,2,31,1,1
36483,57917,6789,34924,6789,allow,8164,1336,6828,34,18,18,16
36484,55370,443,38504,443,allow,3055,953,2102,23,50,10,13
36485,50473,80,50473,80,allow,78355,11395,66960,122,27,62,60
36486,26847,443,30937,443,allow,10585,3919,6666,33,80,16,17
36487,5588,5588,0,0,allow,3498,1872,1626,48,199,24,24
36488,55740,53,13751,53,allow,228,110,118,2,30,1,1
36489,56413,51221,0,0,deny,62,62,0,1,0,1,0
36490,58117,445,0,0,drop,70,70,0,1,0,1,0
36491,62983,445,0,0,drop,70,70,0,1,0,1,0
36492,62982,445,0,0,drop,70,70,0,1,0,1,0
36493,62980,445,0,0,drop,70,70,0,1,0,1,0
36494,58115,445,0,0,drop,70,70,0,1,0,1,0
36495,58480,57470,0,0,deny,66,66,0,1,0,1,0
36496,58375,445,0,0,drop,66,66,0,1,0,1,0
36497,58113,445,0,0,drop,70,70,0,1,0,1,0
36498,58377,445,0,0,drop,66,66,0,1,0,1,0
36499,58376,445,0,0,drop,66,66,0,1,0,1,0
36500,58112,445,0,0,drop,70,70,0,1,0,1,0
36501,58374,445,0,0,drop,66,66,0,1,0,1,0
36502,58373,445,0,0,drop,66,66,0,1,0,1,0
36503,58372,445,0,0,drop,66,66,0,1,0,1,0
36504,58371,445,0,0,drop,66,66,0,1,0,1,0
36505,58369,445,0,0,drop,66,66,0,1,0,1,0
36506,4419,23,0,0,deny,60,60,0,1,0,1,0
36507,26229,21247,0,0,deny,66,66,0,1,0,1,0
36508,39324,64147,0,0,deny,62,62,0,1,0,1,0
36509,57706,64147,0,0,deny,66,66,0,1,0,1,0
36510,58097,445,0,0,drop,70,70,0,1,0,1,0
36511,58096,445,0,0,drop,70,70,0,1,0,1,0
36512,58091,445,0,0,drop,70,70,0,1,0,1,0
36513,28809,50584,0,0,deny,62,62,0,1,0,1,0
36514,58086,445,0,0,drop,70,70,0,1,0,1,0
36515,58087,445,0,0,drop,70,70,0,1,0,1,0
36516,12465,11392,0,0,deny,62,62,0,1,0,1,0
36517,53906,37965,0,0,deny,62,62,0,1,0,1,0
36518,62977,445,0,0,drop,70,70,0,1,0,1,0
36519,62976,445,0,0,drop,70,70,0,1,0,1,0
36520,62972,445,0,0,drop,70,70,0,1,0,1,0
36521,62965,445,0,0,drop,70,70,0,1,0,1,0
36522,9494,23,0,0,deny,60,60,0,1,0,1,0
36523,58356,445,0,0,drop,66,66,0,1,0,1,0
36524,58355,445,0,0,drop,66,66,0,1,0,1,0
36525,58354,445,0,0,drop,66,66,0,1,0,1,0
36526,61451,17500,0,0,deny,66,66,0,1,0,1,0
36527,16382,17500,0,0,deny,62,62,0,1,0,1,0
36528,44554,5900,0,0,deny,60,60,0,1,0,1,0
36529,16377,21247,0,0,deny,62,62,0,1,0,1,0
36530,51414,22,0,0,deny,60,60,0,1,0,1,0
36531,58075,445,0,0,drop,70,70,0,1,0,1,0
36532,62960,445,0,0,drop,70,70,0,1,0,1,0
36533,52655,15503,0,0,deny,146,146,0,1,0,1,0
36534,62956,445,0,0,drop,70,70,0,1,0,1,0
36535,62954,445,0,0,drop,70,70,0,1,0,1,0
36536,62953,445,0,0,drop,70,70,0,1,0,1,0
36537,17344,62413,0,0,deny,62,62,0,1,0,1,0
36538,46286,21247,0,0,deny,62,62,0,1,0,1,0
36539,14925,57470,0,0,deny,145,145,0,1,0,1,0
36540,58071,445,0,0,drop,70,70,0,1,0,1,0
36541,5462,21247,0,0,deny,66,66,0,1,0,1,0
36542,56381,51505,0,0,deny,62,62,0,1,0,1,0
36543,25651,48817,0,0,deny,140,140,0,1,0,1,0
36544,40369,57470,0,0,deny,62,62,0,1,0,1,0
36545,1044,23,0,0,deny,60,60,0,1,0,1,0
36546,58062,445,0,0,drop,70,70,0,1,0,1,0
36547,58061,445,0,0,drop,70,70,0,1,0,1,0
36548,58059,445,0,0,drop,70,70,0,1,0,1,0
36549,13559,57866,0,0,deny,66,66,0,1,0,1,0
36550,64586,50584,0,0,deny,62,62,0,1,0,1,0
36551,39516,23,0,0,deny,60,60,0,1,0,1,0
36552,58058,445,0,0,drop,70,70,0,1,0,1,0
36553,62941,445,0,0,drop,70,70,0,1,0,1,0
36554,62938,445,0,0,drop,70,70,0,1,0,1,0
36555,62936,445,0,0,drop,70,70,0,1,0,1,0
36556,58054,445,0,0,drop,70,70,0,1,0,1,0
36557,21034,50265,0,0,deny,66,66,0,1,0,1,0
36558,58344,445,0,0,drop,66,66,0,1,0,1,0
36559,51535,44847,0,0,deny,62,62,0,1,0,1,0
36560,8999,57470,0,0,deny,146,146,0,1,0,1,0
36561,64824,37965,0,0,deny,62,62,0,1,0,1,0
36562,64815,37965,0,0,deny,66,66,0,1,0,1,0
36563,58048,445,0,0,drop,70,70,0,1,0,1,0
36564,39617,50584,0,0,deny,62,62,0,1,0,1,0
36565,62935,445,0,0,drop,70,70,0,1,0,1,0
36566,62933,445,0,0,drop,70,70,0,1,0,1,0
36567,59626,22114,0,0,deny,66,66,0,1,0,1,0
36568,48488,50584,0,0,deny,62,62,0,1,0,1,0
36569,16654,50265,0,0,deny,62,62,0,1,0,1,0
36570,58327,445,0,0,drop,66,66,0,1,0,1,0
36571,58326,445,0,0,drop,66,66,0,1,0,1,0
36572,58041,445,0,0,drop,70,70,0,1,0,1,0
36573,14844,37965,0,0,deny,62,62,0,1,0,1,0
36574,58040,445,0,0,drop,70,70,0,1,0,1,0
36575,62396,51050,0,0,deny,146,146,0,1,0,1,0
36576,35833,23,0,0,deny,60,60,0,1,0,1,0
36577,12074,10197,0,0,deny,72,72,0,1,0,1,0
36578,28899,37965,0,0,deny,62,62,0,1,0,1,0
36579,62923,445,0,0,drop,70,70,0,1,0,1,0
36580,58034,445,0,0,drop,70,70,0,1,0,1,0
36581,62916,445,0,0,drop,70,70,0,1,0,1,0
36582,62914,445,0,0,drop,70,70,0,1,0,1,0
36583,62913,445,0,0,drop,70,70,0,1,0,1,0
36584,58033,445,0,0,drop,70,70,0,1,0,1,0
36585,58321,445,0,0,drop,66,66,0,1,0,1,0
36586,47134,37965,0,0,deny,62,62,0,1,0,1,0
36587,15933,64147,0,0,deny,62,62,0,1,0,1,0
36588,9494,23,0,0,deny,60,60,0,1,0,1,0
36589,11574,51505,0,0,deny,62,62,0,1,0,1,0
36590,58313,445,0,0,drop,66,66,0,1,0,1,0
36591,58315,445,0,0,drop,66,66,0,1,0,1,0
36592,58318,445,0,0,drop,66,66,0,1,0,1,0
36593,58314,445,0,0,drop,66,66,0,1,0,1,0
36594,58311,445,0,0,drop,66,66,0,1,0,1,0
36595,58309,445,0,0,drop,66,66,0,1,0,1,0
36596,58308,445,0,0,drop,66,66,0,1,0,1,0
36597,48219,55442,0,0,deny,62,62,0,1,0,1,0
36598,58029,445,0,0,drop,70,70,0,1,0,1,0
36599,62907,445,0,0,drop,70,70,0,1,0,1,0
36600,62905,445,0,0,drop,70,70,0,1,0,1,0
36601,62903,445,0,0,drop,70,70,0,1,0,1,0
36602,62902,445,0,0,drop,70,70,0,1,0,1,0
36603,33359,443,23934,443,allow,9818,2036,7782,28,31,12,16
36604,9494,23,0,0,deny,60,60,0,1,0,1,0
36605,52432,50265,0,0,deny,66,66,0,1,0,1,0
36606,58028,445,0,0,drop,70,70,0,1,0,1,0
36607,49958,36829,0,0,deny,66,66,0,1,0,1,0
36608,45833,13494,0,0,deny,60,60,0,1,0,1,0
36609,19204,48817,0,0,deny,148,148,0,1,0,1,0
36610,0,0,0,0,allow,320,320,0,5,0,5,0
36611,50767,57470,0,0,deny,62,62,0,1,0,1,0
36612,12951,50584,0,0,deny,66,66,0,1,0,1,0
36613,51592,51505,0,0,deny,66,66,0,1,0,1,0
36614,55966,35440,0,0,deny,66,66,0,1,0,1,0
36615,16330,50584,0,0,deny,62,62,0,1,0,1,0
36616,52614,44847,0,0,deny,62,62,0,1,0,1,0
36617,57849,50584,0,0,deny,66,66,0,1,0,1,0
36618,65085,22114,0,0,deny,66,66,0,1,0,1,0
36619,58023,445,0,0,drop,70,70,0,1,0,1,0
36620,62900,445,0,0,drop,70,70,0,1,0,1,0
36621,62896,445,0,0,drop,70,70,0,1,0,1,0
36622,62895,445,0,0,drop,70,70,0,1,0,1,0
36623,18876,44847,0,0,deny,66,66,0,1,0,1,0
36624,58582,50584,0,0,deny,66,66,0,1,0,1,0
36625,58301,445,0,0,drop,66,66,0,1,0,1,0
36626,36579,30188,0,0,deny,66,66,0,1,0,1,0
36627,62892,445,0,0,drop,70,70,0,1,0,1,0
36628,58298,445,0,0,drop,66,66,0,1,0,1,0
36629,58296,445,0,0,drop,66,66,0,1,0,1,0
36630,58294,445,0,0,drop,66,66,0,1,0,1,0
36631,9018,23,0,0,deny,60,60,0,1,0,1,0
36632,61408,30188,0,0,deny,62,62,0,1,0,1,0
36633,58292,445,0,0,drop,66,66,0,1,0,1,0
36634,1035,64147,0,0,deny,145,145,0,1,0,1,0
36635,34301,21247,0,0,deny,146,146,0,1,0,1,0
36636,55553,37965,0,0,deny,66,66,0,1,0,1,0
36637,58010,445,0,0,drop,70,70,0,1,0,1,0
36638,62887,445,0,0,drop,70,70,0,1,0,1,0
36639,62883,445,0,0,drop,70,70,0,1,0,1,0
36640,62880,445,0,0,drop,70,70,0,1,0,1,0
36641,46516,57470,0,0,deny,62,62,0,1,0,1,0
36642,27844,52700,0,0,deny,74,74,0,1,0,1,0
36643,26254,56205,0,0,deny,66,66,0,1,0,1,0
36644,58007,445,0,0,drop,70,70,0,1,0,1,0
36645,58282,445,0,0,drop,66,66,0,1,0,1,0
36646,41674,5900,0,0,deny,60,60,0,1,0,1,0
36647,57747,15000,28219,15000,allow,130,70,60,2,6,1,1
36648,57134,53,50387,53,allow,1425,97,1328,4,53,2,2
36649,57438,53,17355,53,allow,782,105,677,2,30,1,1
36650,64902,53,51695,53,allow,414,106,308,2,30,1,1
36651,50669,80,58976,80,allow,1485,806,679,13,15,7,6
36652,55803,53,50944,53,allow,760,97,663,2,30,1,1
36653,57315,53,60318,53,allow,748,95,653,2,30,1,1
36654,56661,443,26302,443,allow,18375,7252,11123,47,40,24,23
36655,53589,3389,53589,3389,allow,3407,1518,1889,16,16,9,7
36656,53719,49306,59032,49306,allow,70,70,0,2,8,2,0
36657,57188,53,2618,53,allow,744,89,655,2,30,1,1
36658,49359,53,18838,53,allow,216,110,106,2,30,1,1
36659,50475,80,50475,80,allow,26023,3118,22905,38,24,18,20
36660,63882,49163,63966,49163,allow,66,66,0,1,5,1,0
36661,33387,80,58397,80,allow,9105,1930,7175,18,16,9,9
36662,64971,53,64971,53,allow,218,85,133,2,30,1,1
36663,49257,53,2534,53,allow,198,101,97,2,30,1,1
36664,5612,53,5612,53,allow,227,89,138,2,30,1,1
36665,56433,53,27409,53,allow,170,87,83,2,31,1,1
36666,50418,53,2799,53,allow,760,96,664,2,31,1,1
36667,65387,53,24725,53,allow,272,122,150,2,30,1,1
36668,50253,53,9014,53,allow,756,95,661,2,30,1,1
36669,55377,53,19699,53,allow,1428,103,1325,4,32,2,2
36670,55083,53,35659,53,allow,216,110,106,2,30,1,1
36671,55582,53,45316,53,allow,170,87,83,2,30,1,1
36672,64332,53,24629,53,allow,374,96,278,4,55,2,2
36673,55513,53,5223,53,allow,184,94,90,2,30,1,1
36674,61499,443,53254,443,allow,15584,2626,12958,34,37,18,16
36675,65055,53,55759,53,allow,1426,98,1328,4,55,2,2
36676,57011,53,6103,53,allow,770,101,669,2,30,1,1
36677,51910,60443,64340,60443,allow,70,70,0,2,8,2,0
36678,38060,443,63699,443,allow,27679,15839,11840,75,103,39,36
36679,50476,80,50476,80,allow,28872,5086,23786,50,24,24,26
36680,49337,53,4969,53,allow,303,97,206,4,56,2,2
36681,57284,53,3184,53,allow,212,108,104,2,31,1,1
36682,65419,53,10153,53,allow,198,101,97,2,31,1,1
36683,49619,53,50189,53,allow,789,110,679,2,30,1,1
36684,61059,80,61059,80,allow,16824,810,16014,22,15,8,14
36685,56601,443,39654,443,allow,8978,3243,5735,22,45,13,9
36686,57215,53,55858,53,allow,810,108,702,2,30,1,1
36687,56390,53,2004,53,allow,701,88,613,2,30,1,1
36688,50478,80,50478,80,allow,28032,3868,24164,47,24,23,24
36689,56857,43237,16433,43237,allow,70,70,0,2,8,2,0
36690,64530,53,49179,53,allow,782,105,677,2,30,1,1
36691,49757,80,22692,80,allow,1396,864,532,9,15,5,4
36692,64993,53,50463,53,allow,748,95,653,2,30,1,1
36693,50005,53,45437,53,allow,295,101,194,4,30,2,2
36694,55102,53,40717,53,allow,190,97,93,2,30,1,1
36695,63988,53,39055,53,allow,190,97,93,2,30,1,1
36696,61651,123,29529,123,allow,184,94,90,2,30,1,1
36697,57389,53,59363,53,allow,186,95,91,2,30,1,1
36698,55110,53,57772,53,allow,770,102,668,2,30,1,1
36699,56568,53,49055,53,allow,206,105,101,2,30,1,1
36700,49845,53,18683,53,allow,168,86,82,2,31,1,1
36701,49777,53,49271,53,allow,168,78,90,2,31,1,1
36702,64055,53,63061,53,allow,178,91,87,2,31,1,1
36703,44915,443,17055,443,allow,23886,6994,16892,26,129,12,14
36704,64880,53,46886,53,allow,164,84,80,2,30,1,1
36705,56275,53,15148,53,allow,164,84,80,2,31,1,1
36706,56861,53,42758,53,allow,756,95,661,2,31,1,1
36707,49961,53,46234,53,allow,216,110,106,2,31,1,1
36708,56939,53,50675,53,allow,216,110,106,2,31,1,1
36709,56156,53,34308,53,allow,711,87,624,2,31,1,1
36710,64565,53,49218,53,allow,802,104,698,2,31,1,1
36711,61810,443,52096,443,allow,3109,812,2297,13,136,6,7
36712,55629,53,44695,53,allow,168,86,82,2,31,1,1
36713,56356,53,2062,53,allow,758,96,662,2,31,1,1
36714,55633,53,26791,53,allow,793,101,692,2,31,1,1
36715,56621,53,7810,53,allow,760,96,664,2,31,1,1
36716,55549,53,31074,53,allow,202,103,99,2,31,1,1
36717,56429,53,7462,53,allow,762,98,664,2,31,1,1
36718,65115,53,30947,53,allow,170,87,83,2,31,1,1
36719,55181,53,51083,53,allow,815,95,720,2,31,1,1
36720,56070,53,55660,53,allow,186,95,91,2,31,1,1
36721,56969,53,8130,53,allow,754,94,660,2,31,1,1
36722,55357,53,12869,53,allow,754,94,660,2,31,1,1
36723,49152,53,51402,53,allow,206,105,101,2,31,1,1
36724,64524,53,34078,53,allow,184,94,90,2,31,1,1
36725,64675,53,55719,53,allow,749,94,655,2,31,1,1
36726,55010,53,38368,53,allow,190,97,93,2,31,1,1
36727,56668,53,31919,53,allow,198,101,97,2,31,1,1
36728,49275,53,59894,53,allow,190,97,93,2,31,1,1
36729,37965,16253,55858,16253,allow,5892,3784,2108,81,3115,47,34
36730,60319,53,31437,53,allow,316,80,236,2,31,1,1
36731,50265,26512,31440,26512,allow,480,149,331,2,1200,1,1
36732,64870,53,47029,53,allow,200,102,98,2,31,1,1
36733,64697,53,42927,53,allow,198,101,97,2,31,1,1
36734,57896,46783,0,0,deny,100,100,0,1,0,1,0
36735,53234,48817,0,0,deny,148,148,0,1,0,1,0
36736,57896,49903,0,0,deny,100,100,0,1,0,1,0
36737,32342,62413,0,0,deny,66,66,0,1,0,1,0
36738,45941,23386,0,0,deny,60,60,0,1,0,1,0
36739,45941,23386,0,0,deny,60,60,0,1,0,1,0
36740,20012,8443,0,0,deny,60,60,0,1,0,1,0
36741,58002,445,0,0,drop,70,70,0,1,0,1,0
36742,53971,55442,0,0,deny,62,62,0,1,0,1,0
36743,58001,445,0,0,drop,70,70,0,1,0,1,0
36744,58274,445,0,0,drop,66,66,0,1,0,1,0
36745,62864,445,0,0,drop,70,70,0,1,0,1,0
36746,60204,2767,0,0,deny,66,66,0,1,0,1,0
36747,57999,445,0,0,drop,70,70,0,1,0,1,0
36748,58272,445,0,0,drop,66,66,0,1,0,1,0
36749,32137,44512,0,0,deny,62,62,0,1,0,1,0
36750,58263,445,0,0,drop,66,66,0,1,0,1,0
36751,8999,15503,0,0,deny,146,146,0,1,0,1,0
36752,42216,53,45740,53,allow,199,94,105,2,30,1,1
36753,51909,33509,44942,33509,allow,70,70,0,2,8,2,0
36754,56484,53,39719,53,allow,214,110,104,2,30,1,1
36755,51940,53,28110,53,allow,199,94,105,2,30,1,1
36756,61078,123,41282,123,allow,184,94,90,2,30,1,1
36757,55382,53,35558,53,allow,199,102,97,2,30,1,1
36758,56577,53,47746,53,allow,198,110,88,2,30,1,1
36759,51585,443,25112,443,allow,2840,330,2510,12,135,5,7
36760,59872,443,27152,443,allow,6239,800,5439,18,32,8,10
36761,55809,443,47324,443,allow,62,62,0,1,4,1,0
36762,49436,443,51591,443,allow,784271,38715,745556,1017,183,465,552
36763,65200,53,41473,53,allow,214,110,104,2,29,1,1
36764,49954,53,53212,53,allow,216,110,106,2,29,1,1
36765,65386,53,46279,53,allow,168,86,82,2,29,1,1
36766,53716,6881,40646,6881,allow,70,70,0,2,7,2,0
36767,57553,443,21487,443,allow,7075,2575,4500,21,30,12,9
36768,54080,443,18578,443,allow,6673,1531,5142,22,341,10,12
36769,55115,53,50368,53,allow,313,110,203,4,35,2,2
36770,58434,443,57588,443,allow,170342,10231,160111,264,136,130,134
36771,38632,443,3130,443,allow,9606,1228,8378,20,115,9,11
36772,49437,443,14429,443,allow,586175,29694,556481,753,182,349,404
36773,56374,53,20604,53,allow,177,94,83,2,29,1,1
36774,65059,53,56951,53,allow,197,94,103,2,29,1,1
36775,55102,53,13108,53,allow,195,102,93,2,29,1,1
36776,65496,53,16227,53,allow,194,102,92,2,29,1,1
36777,55466,53,26661,53,allow,177,94,83,2,29,1,1
36778,53588,3389,53588,3389,allow,3489,1534,1955,17,16,9,8
36779,65386,53,22726,53,allow,184,102,82,2,29,1,1
36780,59727,3389,59727,3389,allow,8409,1841,6568,27,20,11,16
36781,56374,53,12810,53,allow,177,94,83,2,29,1,1
36782,49315,53,15991,53,allow,94,94,0,1,30,1,0
36783,64880,53,31529,53,allow,166,86,80,2,30,1,1
36784,53458,443,20818,443,allow,7584,7094,490,14,123,7,7
36785,56464,53,12026,53,allow,177,94,83,2,30,1,1
36786,55608,53,12316,53,allow,195,102,93,2,30,1,1
36787,47523,443,49117,443,allow,429929,11379,418550,456,21,174,282
36788,51890,31122,11914,31122,allow,70,70,0,1,5,1,0
36789,49434,443,8627,443,allow,197635,12994,184641,287,183,143,144
36790,56728,443,61064,443,allow,5367,725,4642,15,15,8,7
